Date,Close,Return
2009-04-10,1.2257,0.163439
2009-04-13,1.2199,-0.473199
2009-04-14,1.2153,-0.37708
2009-04-15,1.2033,-0.987411
2009-04-16,1.2073,0.332419
2009-04-17,1.2132,0.488694
2009-04-20,1.2391,2.13485
2009-04-21,1.2357,-0.274393
2009-04-22,1.2398,0.331796
2009-04-23,1.2229,-1.363123
2009-04-24,1.2096,-1.087579
2009-04-27,1.2208,0.925926
2009-04-28,1.2196,-0.098296
2009-04-29,1.2025,-1.402099
2009-04-30,1.1925,-0.831601
2009-05-01,1.1852,-0.612159
2009-05-04,1.1724,-1.079986
2009-05-05,1.1751,0.230297
2009-05-06,1.1658,-0.791422
2009-05-07,1.1699,0.35169
2009-05-08,1.1494,-1.752287
2009-05-11,1.1669,1.522533
2009-05-12,1.1627,-0.359928
2009-05-13,1.1741,0.980476
2009-05-14,1.1691,-0.425858
2009-05-15,1.1776,0.727055
2009-05-18,1.1635,-1.197351
2009-05-19,1.1558,-0.661796
2009-05-20,1.1418,-1.211282
2009-05-21,1.1374,-0.385356
2009-05-22,1.1195,-1.573765
2009-05-25,1.1241,0.410898
2009-05-26,1.1164,-0.684992
2009-05-27,1.1231,0.600143
2009-05-28,1.1133,-0.872585
2009-05-29,1.0915,-1.958142
2009-06-01,1.0935,0.183234
2009-06-02,1.0812,-1.124829
2009-06-03,1.1104,2.700703
2009-06-04,1.097,-1.206772
2009-06-05,1.119,2.005469
2009-06-08,1.1157,-0.294906
2009-06-09,1.1043,-1.02178
2009-06-10,1.1086,0.389387
2009-06-11,1.1024,-0.559264
2009-06-12,1.119,1.505806
2009-06-15,1.1334,1.286863
2009-06-16,1.1355,0.185283
2009-06-17,1.1318,-0.325848
2009-06-18,1.1322,0.035342
2009-06-19,1.1352,0.264971
2009-06-22,1.1549,1.735377
2009-06-23,1.1496,-0.458914
2009-06-24,1.1576,0.695894
2009-06-25,1.1546,-0.259157
2009-06-26,1.1524,-0.190542
2009-06-29,1.1564,0.347102
2009-06-30,1.1623,0.510204
2009-07-01,1.1496,-1.092661
2009-07-02,1.163,1.165623
2009-07-03,1.1607,-0.197764
2009-07-06,1.1593,-0.120617
2009-07-07,1.1665,0.621064
2009-07-08,1.1675,0.085727
2009-07-09,1.1623,-0.445396
2009-07-10,1.1638,0.129054
2009-07-13,1.1505,-1.142808
2009-07-14,1.1329,-1.52977
2009-07-15,1.1126,-1.791862
2009-07-16,1.1171,0.404458
2009-07-17,1.1134,-0.331215
2009-07-20,1.1062,-0.646668
2009-07-21,1.1037,-0.225999
2009-07-22,1.0997,-0.362417
2009-07-23,1.0889,-0.982086
2009-07-24,1.0868,-0.192855
2009-07-27,1.0812,-0.515274
2009-07-28,1.0814,0.018498
2009-07-29,1.0894,0.739782
2009-07-30,1.0834,-0.550762
2009-07-31,1.0776,-0.535352
2009-08-03,1.0658,-1.095026
2009-08-04,1.0726,0.638018
2009-08-05,1.0705,-0.195786
2009-08-06,1.0777,0.672583
2009-08-07,1.0813,0.334045
2009-08-10,1.0888,0.69361
2009-08-11,1.1017,1.184791
2009-08-12,1.0893,-1.125533
2009-08-13,1.0872,-0.192784
2009-08-14,1.0982,1.011773
2009-08-17,1.1086,0.947004
2009-08-18,1.1011,-0.676529
2009-08-19,1.0953,-0.526746
2009-08-20,1.0869,-0.766913
2009-08-21,1.0812,-0.524427
2009-08-24,1.0762,-0.462449
2009-08-25,1.0868,0.984947
2009-08-26,1.0973,0.966139
2009-08-27,1.0877,-0.874875
2009-08-28,1.0917,0.367748
2009-08-31,1.0938,0.192361
2009-09-01,1.1042,0.950814
2009-09-02,1.1051,0.081507
2009-09-03,1.1019,-0.289567
2009-09-04,1.0897,-1.107179
2009-09-07,1.0778,-1.092044
2009-09-08,1.0784,0.055669
2009-09-09,1.0785,0.009273
2009-09-10,1.0772,-0.120538
2009-09-11,1.0768,-0.037133
2009-09-14,1.0827,0.54792
2009-09-15,1.0724,-0.951325
2009-09-16,1.0659,-0.606117
2009-09-17,1.0646,-0.121963
2009-09-18,1.0692,0.432087
2009-09-21,1.0791,0.925926
2009-09-22,1.0692,-0.917431
2009-09-23,1.0745,0.495698
2009-09-24,1.0892,1.368078
2009-09-25,1.091,0.165259
2009-09-28,1.0846,-0.586618
2009-09-29,1.0846,0.0
2009-09-30,1.0695,-1.392218
2009-10-01,1.0839,1.346424
2009-10-02,1.0797,-0.38749
2009-10-05,1.0697,-0.926183
2009-10-06,1.0594,-0.962887
2009-10-07,1.0612,0.169907
2009-10-08,1.0518,-0.88579
2009-10-09,1.0422,-0.912721
2009-10-12,1.0348,-0.710036
2009-10-13,1.0319,-0.280247
2009-10-14,1.0236,-0.804342
2009-10-15,1.0338,0.996483
2009-10-16,1.037,0.309538
2009-10-19,1.0284,-0.829315
2009-10-20,1.0495,2.051731
2009-10-21,1.0429,-0.628871
2009-10-22,1.0475,0.441078
2009-10-23,1.0538,0.601432
2009-10-26,1.069,1.442399
2009-10-27,1.0647,-0.402245
2009-10-28,1.0811,1.54034
2009-10-29,1.0665,-1.350476
2009-10-30,1.0848,1.715893
2009-11-02,1.0767,-0.746681
2009-11-03,1.0661,-0.98449
2009-11-04,1.0628,-0.309539
2009-11-05,1.0651,0.216409
2009-11-06,1.0753,0.957657
2009-11-09,1.0553,-1.859946
2009-11-10,1.0495,-0.549607
2009-11-11,1.0449,-0.438304
2009-11-12,1.0557,1.033592
2009-11-13,1.0516,-0.388368
2009-11-16,1.0475,-0.389882
2009-11-17,1.051,0.334129
2009-11-18,1.0547,0.352046
2009-11-19,1.0637,0.853323
2009-11-20,1.0706,0.648679
2009-11-23,1.0556,-1.401084
2009-11-24,1.058,0.227359
2009-11-25,1.0453,-1.200378
2009-11-26,1.0589,1.301062
2009-11-27,1.0618,0.273869
2009-11-30,1.0563,-0.517988
2009-12-01,1.0462,-0.956168
2009-12-02,1.0511,0.468362
2009-12-03,1.0574,0.599372
2009-12-04,1.058,0.056743
2009-12-07,1.0513,-0.63327
2009-12-08,1.0638,1.189004
2009-12-09,1.0546,-0.864824
2009-12-10,1.0516,-0.284468
2009-12-11,1.0601,0.808292
2009-12-14,1.0588,-0.12263
2009-12-15,1.0612,0.226672
2009-12-16,1.0613,0.009423
2009-12-17,1.0711,0.923396
2009-12-18,1.0664,-0.438801
2009-12-21,1.0622,-0.393848
2009-12-22,1.0574,-0.451892
2009-12-23,1.0487,-0.822773
2009-12-24,1.0497,0.095356
2009-12-25,1.0499,0.019053
2009-12-28,1.0429,-0.66673
2009-12-29,1.0434,0.047943
2009-12-30,1.0553,1.140502
2009-12-31,1.0532,-0.198996
2010-01-01,1.0528,-0.037979
2010-01-04,1.0416,-1.06383
2010-01-05,1.039,-0.249616
2010-01-06,1.0324,-0.635226
2010-01-07,1.0347,0.222782
2010-01-08,1.0298,-0.473567
2010-01-11,1.0335,0.359293
2010-01-12,1.0388,0.512821
2010-01-13,1.0309,-0.760493
2010-01-14,1.0234,-0.72752
2010-01-15,1.0291,0.556967
2010-01-18,1.0261,-0.291517
2010-01-19,1.0314,0.516519
2010-01-20,1.0464,1.454334
2010-01-21,1.0524,0.573394
2010-01-22,1.0578,0.513113
2010-01-25,1.0577,-0.009454
2010-01-26,1.0627,0.472724
2010-01-27,1.0642,0.14115
2010-01-28,1.0663,0.197331
2010-01-29,1.0704,0.384507
2010-02-01,1.0606,-0.915546
2010-02-02,1.057,-0.339431
2010-02-03,1.0626,0.529801
2010-02-04,1.0744,1.110484
2010-02-05,1.0716,-0.260611
2010-02-08,1.0758,0.391937
2010-02-09,1.0656,-0.948132
2010-02-10,1.0621,-0.328453
2010-02-11,1.0499,-1.148668
2010-02-12,1.0503,0.038099
2010-02-15,1.0493,-0.095211
2010-02-16,1.0431,-0.59087
2010-02-17,1.0464,0.316365
2010-02-18,1.0471,0.066896
2010-02-19,1.0391,-0.764015
2010-02-22,1.043,0.375325
2010-02-23,1.0565,1.294343
2010-02-24,1.0536,-0.274491
2010-02-25,1.0608,0.683371
2010-02-26,1.0517,-0.857843
2010-03-01,1.0414,-0.979367
2010-03-02,1.0356,-0.556943
2010-03-03,1.0319,-0.357281
2010-03-04,1.0317,-0.019382
2010-03-05,1.0288,-0.281089
2010-03-08,1.0272,-0.155521
2010-03-09,1.0261,-0.107087
2010-03-10,1.0246,-0.146185
2010-03-11,1.024,-0.058559
2010-03-12,1.0193,-0.458984
2010-03-15,1.0193,0.0
2010-03-16,1.0141,-0.510154
2010-03-17,1.0104,-0.364856
2010-03-18,1.0141,0.366192
2010-03-19,1.0173,0.315551
2010-03-22,1.0189,0.157279
2010-03-23,1.0159,-0.294435
2010-03-24,1.0268,1.07294
2010-03-25,1.024,-0.272692
2010-03-26,1.0266,0.253906
2010-03-29,1.0211,-0.535749
2010-03-30,1.0201,-0.097934
2010-03-31,1.0153,-0.470542
2010-04-01,1.0086,-0.659903
2010-04-02,1.0111,0.247868
2010-04-05,1.0022,-0.880229
2010-04-06,1.0016,-0.059868
2010-04-07,1.0063,0.469249
2010-04-08,1.0021,-0.417371
2010-04-09,1.0027,0.059874
2010-04-12,1.0025,-0.019946
2010-04-13,1.0011,-0.139651
2010-04-14,0.9986,-0.249725
2010-04-15,1.0021,0.350491
2010-04-16,1.0128,1.067758
2010-04-19,1.0144,0.157978
2010-04-20,0.9986,-1.557571
2010-04-21,0.9998,0.120168
2010-04-22,1.0004,0.060012
2010-04-23,0.9991,-0.129948
2010-04-26,1.001,0.190171
2010-04-27,1.0177,1.668332
2010-04-28,1.0097,-0.786086
2010-04-29,1.0052,-0.445677
2010-04-30,1.0179,1.26343
2010-05-03,1.0108,-0.697514
2010-05-04,1.0245,1.355362
2010-05-05,1.0307,0.605173
2010-05-06,1.0526,2.12477
2010-05-07,1.0439,-0.826525
2010-05-10,1.0232,-1.982949
2010-05-11,1.0221,-0.107506
2010-05-12,1.0193,-0.273946
2010-05-13,1.02,0.068675
2010-05-14,1.0356,1.529412
2010-05-17,1.0325,-0.299343
2010-05-18,1.0393,0.658596
2010-05-19,1.0438,0.432984
2010-05-20,1.0702,2.52922
2010-05-21,1.0595,-0.999813
2010-05-24,1.0626,0.292591
2010-05-25,1.0675,0.461133
2010-05-26,1.071,0.327869
2010-05-27,1.0482,-2.128852
2010-05-28,1.0546,0.610571
2010-05-31,1.0445,-0.957709
2010-06-01,1.0554,1.043562
2010-06-02,1.0383,-1.620239
2010-06-03,1.0402,0.182991
2010-06-04,1.0629,2.182273
2010-06-07,1.0617,-0.112899
2010-06-08,1.0475,-1.337478
2010-06-09,1.0445,-0.286396
2010-06-10,1.0297,-1.416946
2010-06-11,1.0322,0.242789
2010-06-14,1.0339,0.164697
2010-06-15,1.0254,-0.82213
2010-06-16,1.0243,-0.107275
2010-06-17,1.0282,0.380748
2010-06-18,1.0218,-0.622447
2010-06-21,1.0243,0.244666
2010-06-22,1.0296,0.517427
2010-06-23,1.0397,0.980963
2010-06-24,1.043,0.317399
2010-06-25,1.0355,-0.71908
2010-06-28,1.0358,0.028972
2010-06-29,1.056,1.950183
2010-06-30,1.0639,0.748106
2010-07-01,1.0596,-0.404173
2010-07-02,1.0624,0.264251
2010-07-05,1.0634,0.094127
2010-07-06,1.0545,-0.836938
2010-07-07,1.0466,-0.74917
2010-07-08,1.042,-0.439518
2010-07-09,1.0337,-0.796545
2010-07-12,1.0372,0.33859
2010-07-13,1.03,-0.694177
2010-07-14,1.0327,0.262136
2010-07-15,1.0383,0.542268
2010-07-16,1.0582,1.916594
2010-07-19,1.0549,-0.31185
2010-07-20,1.0436,-1.071192
2010-07-21,1.0491,0.527022
2010-07-22,1.0371,-1.143838
2010-07-23,1.0358,-0.12535
2010-07-26,1.0323,-0.337903
2010-07-27,1.0354,0.3003
2010-07-28,1.0388,0.328376
2010-07-29,1.0371,-0.16365
2010-07-30,1.0297,-0.713528
2010-08-02,1.0229,-0.660387
2010-08-03,1.0235,0.058657
2010-08-04,1.0181,-0.527601
2010-08-05,1.0168,-0.127689
2010-08-06,1.0274,1.042486
2010-08-09,1.027,-0.038933
2010-08-10,1.0314,0.428432
2010-08-11,1.0464,1.454334
2010-08-12,1.0424,-0.382263
2010-08-13,1.0419,-0.047966
2010-08-16,1.0435,0.153566
2010-08-17,1.0321,-1.092477
2010-08-18,1.0296,-0.242225
2010-08-19,1.0404,1.048951
2010-08-20,1.0475,0.68243
2010-08-23,1.0522,0.448687
2010-08-24,1.0615,0.883862
2010-08-25,1.0596,-0.178992
2010-08-26,1.0579,-0.160438
2010-08-27,1.0508,-0.671141
2010-08-30,1.0601,0.88504
2010-08-31,1.0656,0.518819
2010-09-01,1.0498,-1.482733
2010-09-02,1.0524,0.247666
2010-09-03,1.0388,-1.292284
2010-09-06,1.0354,-0.327301
2010-09-07,1.048,1.216921
2010-09-08,1.0375,-1.001908
2010-09-09,1.0339,-0.346988
2010-09-10,1.037,0.299836
2010-09-13,1.0271,-0.954677
2010-09-14,1.0275,0.038945
2010-09-15,1.0262,-0.126521
2010-09-16,1.0265,0.029234
2010-09-17,1.033,0.63322
2010-09-20,1.0282,-0.464666
2010-09-21,1.0268,-0.13616
2010-09-22,1.0308,0.38956
2010-09-23,1.0343,0.339542
2010-09-24,1.0241,-0.986174
2010-09-27,1.0293,0.507763
2010-09-28,1.0297,0.038861
2010-09-29,1.0326,0.281635
2010-09-30,1.0292,-0.329266
2010-10-01,1.0197,-0.923047
2010-10-04,1.0239,0.411886
2010-10-05,1.0158,-0.791093
2010-10-06,1.0111,-0.46269
2010-10-07,1.0174,0.623084
2010-10-08,1.0111,-0.619225
2010-10-11,1.0139,0.276926
2010-10-12,1.0101,-0.37479
2010-10-13,1.0033,-0.673201
2010-10-14,1.0041,0.079737
2010-10-15,1.0104,0.627428
2010-10-18,1.0172,0.673001
2010-10-19,1.0336,1.612269
2010-10-20,1.021,-1.21904
2010-10-21,1.0267,0.558276
2010-10-22,1.0259,-0.07792
2010-10-25,1.02,-0.575105
2010-10-26,1.0239,0.382353
2010-10-27,1.0281,0.410196
2010-10-28,1.0211,-0.680868
2010-10-29,1.0194,-0.166487
2010-11-01,1.0152,-0.412007
2010-11-02,1.0082,-0.689519
2010-11-03,1.0052,-0.29756
2010-11-04,1.0022,-0.298448
2010-11-05,1.0001,-0.209539
2010-11-08,1.0036,0.349965
2010-11-09,1.008,0.438422
2010-11-10,1.0009,-0.704365
2010-11-11,1.0033,0.239784
2010-11-12,1.0123,0.89704
2010-11-15,1.0099,-0.237084
2010-11-16,1.0223,1.227844
2010-11-17,1.0246,0.224983
2010-11-18,1.019,-0.546555
2010-11-19,1.0168,-0.215898
2010-11-22,1.0187,0.186861
2010-11-23,1.0247,0.588986
2010-11-24,1.0099,-1.444325
2010-11-25,1.0092,-0.069314
2010-11-26,1.0213,1.198969
2010-11-29,1.0181,-0.313326
2010-11-30,1.0264,0.815244
2010-12-01,1.017,-0.915822
2010-12-02,1.0026,-1.415929
2010-12-03,1.0039,0.129663
2010-12-06,1.0057,0.179301
2010-12-07,1.0124,0.666203
2010-12-08,1.0112,-0.11853
2010-12-09,1.0106,-0.059335
2010-12-10,1.0091,-0.148427
2010-12-13,1.0074,-0.168467
2010-12-14,1.0062,-0.119119
2010-12-15,1.005,-0.119261
2010-12-16,1.0061,0.109453
2010-12-17,1.014,0.78521
2010-12-20,1.0168,0.276134
2010-12-21,1.0171,0.029504
2010-12-22,1.0132,-0.383443
2010-12-23,1.0093,-0.384919
2010-12-24,1.0083,-0.099079
2010-12-27,1.0068,-0.148765
2010-12-28,1.001,-0.576083
2010-12-29,1.0009,-0.00999
2010-12-30,1.0,-0.089919
2010-12-31,0.998,-0.2
2011-01-03,0.9938,-0.420842
2011-01-04,0.9983,0.452807
2011-01-05,0.9956,-0.27046
2011-01-06,0.9966,0.100442
2011-01-07,0.9935,-0.311058
2011-01-10,0.9934,-0.010065
2011-01-11,0.9905,-0.291927
2011-01-12,0.9857,-0.484604
2011-01-13,0.9892,0.355078
2011-01-14,0.9909,0.171856
2011-01-17,0.987,-0.393582
2011-01-18,0.9913,0.435664
2011-01-19,0.9957,0.443862
2011-01-20,0.9973,0.160691
2011-01-21,0.9931,-0.421137
2011-01-24,0.9935,0.040278
2011-01-25,0.9968,0.332159
2011-01-26,0.994,-0.280899
2011-01-27,0.9934,-0.060362
2011-01-28,1.0013,0.795249
2011-01-31,1.001,-0.029961
2011-02-01,0.9906,-1.038961
2011-02-02,0.9879,-0.272562
2011-02-03,0.9911,0.323919
2011-02-04,0.9873,-0.383412
2011-02-07,0.9908,0.354502
2011-02-08,0.9952,0.444086
2011-02-09,0.9938,-0.140675
2011-02-10,0.9953,0.150936
2011-02-11,0.9874,-0.793731
2011-02-14,0.9891,0.172169
2011-02-15,0.9898,0.070771
2011-02-16,0.9849,-0.49505
2011-02-17,0.9843,-0.06092
2011-02-18,0.9868,0.253988
2011-02-21,0.983,-0.385083
2011-02-22,0.9907,0.783316
2011-02-23,0.9895,-0.121126
2011-02-24,0.9826,-0.697322
2011-02-25,0.9774,-0.529208
2011-02-28,0.9716,-0.593411
2011-03-01,0.9748,0.329354
2011-03-02,0.9731,-0.174395
2011-03-03,0.972,-0.113041
2011-03-04,0.9734,0.144033
2011-03-07,0.9733,-0.010273
2011-03-08,0.9714,-0.195212
2011-03-09,0.9685,-0.298538
2011-03-10,0.976,0.774393
2011-03-11,0.9732,-0.286885
2011-03-14,0.9738,0.061652
2011-03-15,0.9859,1.242555
2011-03-16,0.9914,0.557866
2011-03-17,0.9848,-0.665725
2011-03-18,0.9843,-0.050772
2011-03-21,0.9778,-0.660368
2011-03-22,0.9807,0.296584
2011-03-23,0.9816,0.091771
2011-03-24,0.9752,-0.651997
2011-03-25,0.9805,0.543478
2011-03-28,0.9779,-0.265171
2011-03-29,0.9744,-0.35791
2011-03-30,0.971,-0.348933
2011-03-31,0.9706,-0.041195
2011-04-01,0.9632,-0.762415
2011-04-04,0.967,0.394518
2011-04-05,0.9638,-0.33092
2011-04-06,0.9608,-0.311268
2011-04-07,0.9582,-0.270608
2011-04-08,0.9554,-0.292215
2011-04-11,0.9566,0.125602
2011-04-12,0.9634,0.710851
2011-04-13,0.9623,-0.114179
2011-04-14,0.9611,-0.124701
2011-04-15,0.9592,-0.19769
2011-04-18,0.9642,0.521268
2011-04-19,0.9561,-0.840075
2011-04-20,0.9525,-0.37653
2011-04-21,0.9532,0.073491
2011-04-22,0.9545,0.136383
2011-04-25,0.9544,-0.010477
2011-04-26,0.9516,-0.293378
2011-04-27,0.9497,-0.199664
2011-04-28,0.9506,0.094767
2011-04-29,0.9451,-0.578582
2011-05-02,0.9506,0.581949
2011-05-03,0.9526,0.210393
2011-05-04,0.9594,0.713836
2011-05-05,0.9669,0.781739
2011-05-06,0.9666,-0.031027
2011-05-09,0.9618,-0.496586
2011-05-10,0.9568,-0.519859
2011-05-11,0.9619,0.533027
2011-05-12,0.9627,0.083169
2011-05-13,0.9686,0.61286
2011-05-16,0.9758,0.743341
2011-05-17,0.9721,-0.379176
2011-05-18,0.9701,-0.20574
2011-05-19,0.9676,-0.257705
2011-05-20,0.9742,0.6821
2011-05-23,0.978,0.390064
2011-05-24,0.9767,-0.132924
2011-05-25,0.9774,0.07167
2011-05-26,0.9777,0.030694
2011-05-27,0.9761,-0.163649
2011-05-30,0.9771,0.102449
2011-05-31,0.9685,-0.880156
2011-06-01,0.9772,0.898296
2011-06-02,0.9759,-0.133033
2011-06-03,0.9778,0.194692
2011-06-06,0.9809,0.317038
2011-06-07,0.9745,-0.652462
2011-06-08,0.9793,0.49256
2011-06-09,0.973,-0.643317
2011-06-10,0.9799,0.709147
2011-06-13,0.9761,-0.387795
2011-06-14,0.9682,-0.809343
2011-06-15,0.9791,1.1258
2011-06-16,0.9812,0.214483
2011-06-17,0.9794,-0.183449
2011-06-20,0.9798,0.040841
2011-06-21,0.9711,-0.887936
2011-06-22,0.9739,0.288333
2011-06-23,0.979,0.523668
2011-06-24,0.9886,0.980592
2011-06-27,0.9861,-0.252883
2011-06-28,0.9812,-0.496907
2011-06-29,0.9695,-1.192417
2011-06-30,0.9634,-0.62919
2011-07-01,0.9585,-0.508615
2011-07-04,0.9611,0.271257
2011-07-05,0.9634,0.239309
2011-07-06,0.9653,0.197218
2011-07-07,0.9587,-0.683725
2011-07-08,0.9627,0.417232
2011-07-11,0.9688,0.633635
2011-07-12,0.9666,-0.227085
2011-07-13,0.9582,-0.869025
2011-07-14,0.9606,0.25047
2011-07-15,0.9532,-0.770352
2011-07-18,0.9597,0.681914
2011-07-19,0.9501,-1.000313
2011-07-20,0.9474,-0.284181
2011-07-21,0.9433,-0.432763
2011-07-22,0.948,0.498251
2011-07-25,0.9472,-0.084388
2011-07-26,0.9443,-0.306166
2011-07-27,0.9498,0.582442
2011-07-28,0.9493,-0.052643
2011-07-29,0.9552,0.621511
2011-08-01,0.957,0.188442
2011-08-02,0.9613,0.449321
2011-08-03,0.9621,0.083221
2011-08-04,0.9815,2.016422
2011-08-05,0.982,0.050942
2011-08-08,0.9945,1.272912
2011-08-09,0.9772,-1.739568
2011-08-10,0.9949,1.811298
2011-08-11,0.9842,-1.075485
2011-08-12,0.9873,0.314977
2011-08-15,0.9792,-0.820419
2011-08-16,0.9824,0.326797
2011-08-17,0.9807,-0.173046
2011-08-18,0.9905,0.999286
2011-08-19,0.9901,-0.040384
2011-08-22,0.9905,0.0404
2011-08-23,0.9874,-0.312973
2011-08-24,0.9871,-0.030383
2011-08-25,0.9883,0.121568
2011-08-26,0.9813,-0.708287
2011-08-29,0.9769,-0.448385
2011-08-30,0.9779,0.102365
2011-08-31,0.9777,-0.020452
2011-09-01,0.9769,-0.081825
2011-09-02,0.9853,0.859863
2011-09-05,0.9907,0.548056
2011-09-06,0.9905,-0.020188
2011-09-07,0.9833,-0.726906
2011-09-08,0.9895,0.63053
2011-09-09,0.9967,0.72764
2011-09-12,0.9927,-0.401324
2011-09-13,0.9857,-0.705148
2011-09-14,0.9893,0.365223
2011-09-15,0.9836,-0.576165
2011-09-16,0.9781,-0.55917
2011-09-19,0.9907,1.288212
2011-09-20,0.9927,0.201877
2011-09-21,1.0081,1.551325
2011-09-22,1.0284,2.013689
2011-09-23,1.0281,-0.029172
2011-09-26,1.0251,-0.2918
2011-09-27,1.0193,-0.565798
2011-09-28,1.0335,1.393113
2011-09-29,1.0359,0.232221
2011-09-30,1.0503,1.390096
2011-10-03,1.0547,0.418928
2011-10-04,1.0513,-0.322367
2011-10-05,1.0402,-1.055836
2011-10-06,1.0371,-0.29802
2011-10-07,1.0395,0.231415
2011-10-10,1.0258,-1.317941
2011-10-11,1.03,0.409437
2011-10-12,1.0172,-1.242718
2011-10-13,1.0209,0.363744
2011-10-14,1.0098,-1.087276
2011-10-17,1.0234,1.346801
2011-10-18,1.0141,-0.908736
2011-10-19,1.0205,0.631101
2011-10-20,1.0154,-0.499755
2011-10-21,1.0066,-0.866654
2011-10-24,1.0037,-0.288099
2011-10-25,1.0167,1.295208
2011-10-26,1.0042,-1.229468
2011-10-27,0.9909,-1.324437
2011-10-28,0.9917,0.080735
2011-10-31,1.0008,0.917616
2011-11-01,1.0204,1.958433
2011-11-02,1.0136,-0.666405
2011-11-03,1.0067,-0.680742
2011-11-04,1.0188,1.201947
2011-11-07,1.0126,-0.608559
2011-11-08,1.0088,-0.375272
2011-11-09,1.0246,1.566217
2011-11-10,1.0169,-0.751513
2011-11-11,1.0104,-0.639198
2011-11-14,1.0167,0.623515
2011-11-15,1.0211,0.432773
2011-11-16,1.0245,0.332974
2011-11-17,1.0293,0.468521
2011-11-18,1.0276,-0.165161
2011-11-21,1.0401,1.216427
2011-11-22,1.0383,-0.17306
2011-11-23,1.0486,0.992006
2011-11-24,1.047,-0.152584
2011-11-25,1.0468,-0.019102
2011-11-28,1.0341,-1.213221
2011-11-29,1.0321,-0.193405
2011-11-30,1.0174,-1.424281
2011-12-01,1.0139,-0.344014
2011-12-02,1.0195,0.552323
2011-12-05,1.0165,-0.294262
2011-12-06,1.01,-0.639449
2011-12-07,1.0099,-0.009901
2011-12-08,1.0232,1.316962
2011-12-09,1.0169,-0.615715
2011-12-12,1.0271,1.003048
2011-12-13,1.0343,0.701003
2011-12-14,1.0397,0.522092
2011-12-15,1.0351,-0.442435
2011-12-16,1.0383,0.309149
2011-12-19,1.0389,0.057787
2011-12-20,1.0298,-0.875926
2011-12-21,1.0266,-0.31074
2011-12-22,1.0203,-0.613676
2011-12-23,1.0206,0.029403
2011-12-26,1.0196,-0.097982
2011-12-27,1.0186,-0.098078
2011-12-28,1.0244,0.569409
2011-12-29,1.0199,-0.439282
2011-12-30,1.0213,0.137268
2012-01-02,1.0189,-0.234995
2012-01-03,1.0104,-0.834233
2012-01-04,1.0127,0.227633
2012-01-05,1.0198,0.701096
2012-01-06,1.0284,0.843303
2012-01-09,1.0235,-0.476468
2012-01-10,1.0154,-0.791402
2012-01-11,1.0196,0.41363
2012-01-12,1.0191,-0.049039
2012-01-13,1.0232,0.402316
2012-01-16,1.0179,-0.517983
2012-01-17,1.0151,-0.275076
2012-01-18,1.0112,-0.384199
2012-01-19,1.0108,-0.039557
2012-01-20,1.0132,0.237436
2012-01-23,1.0086,-0.454007
2012-01-24,1.009,0.039659
2012-01-25,1.0043,-0.465808
2012-01-26,1.0018,-0.24893
2012-01-27,1.0018,0.0
2012-01-30,1.0015,-0.029946
2012-01-31,1.0026,0.109835
2012-02-01,0.9986,-0.398963
2012-02-02,0.9993,0.070098
2012-02-03,0.9934,-0.590413
2012-02-06,0.996,0.261727
2012-02-07,0.9944,-0.160643
2012-02-08,0.996,0.160901
2012-02-09,0.9947,-0.130522
2012-02-10,1.0014,0.67357
2012-02-13,0.9997,-0.169762
2012-02-14,0.9991,-0.060018
2012-02-15,1.0,0.090081
2012-02-16,0.9966,-0.34
2012-02-17,0.9968,0.020068
2012-02-20,0.9935,-0.331059
2012-02-21,0.9969,0.342224
2012-02-22,0.9998,0.290902
2012-02-23,0.9975,-0.230046
2012-02-24,0.9993,0.180451
2012-02-27,0.999,-0.030021
2012-02-28,0.9953,-0.37037
2012-02-29,0.9899,-0.54255
2012-03-01,0.9855,-0.444489
2012-03-02,0.9893,0.385591
2012-03-05,0.9946,0.535732
2012-03-06,1.0019,0.733963
2012-03-07,0.9974,-0.449147
2012-03-08,0.9902,-0.721877
2012-03-09,0.9905,0.030297
2012-03-12,0.9924,0.191822
2012-03-13,0.9886,-0.38291
2012-03-14,0.9926,0.404613
2012-03-15,0.9918,-0.080596
2012-03-16,0.9917,-0.010083
2012-03-19,0.9869,-0.484017
2012-03-20,0.9915,0.466106
2012-03-21,0.9922,0.0706
2012-03-22,0.9993,0.715582
2012-03-23,0.9978,-0.150105
2012-03-26,0.9906,-0.721587
2012-03-27,0.9948,0.423985
2012-03-28,0.9983,0.35183
2012-03-29,0.9964,-0.190324
2012-03-30,0.9987,0.230831
2012-04-02,0.9906,-0.811054
2012-04-03,0.9911,0.050474
2012-04-04,0.9963,0.52467
2012-04-05,0.9931,-0.321188
2012-04-06,0.9972,0.412849
2012-04-09,0.9976,0.040112
2012-04-10,1.0045,0.69166
2012-04-11,1.0038,-0.069686
2012-04-12,0.9943,-0.946404
2012-04-13,0.9997,0.543096
2012-04-16,0.9994,-0.030009
2012-04-17,0.9902,-0.920552
2012-04-18,0.9912,0.10099
2012-04-19,0.9957,0.453995
2012-04-20,0.9924,-0.331425
2012-04-23,0.9913,-0.110842
2012-04-24,0.9871,-0.423686
2012-04-25,0.9833,-0.384966
2012-04-26,0.9843,0.101698
2012-04-27,0.9804,-0.396221
2012-04-30,0.9872,0.693594
2012-05-01,0.9854,-0.182334
2012-05-02,0.9863,0.091333
2012-05-03,0.9885,0.223056
2012-05-04,0.9961,0.768842
